year,anomaly,gcm,scenario
2077,2.99847364425659,MPI-ESM-MR,rcp85
2078,3.13583374023438,MPI-ESM-MR,rcp85
2079,3.06838965415955,MPI-ESM-MR,rcp85
2080,2.84344482421875,MPI-ESM-MR,rcp85
2081,3.00189185142517,MPI-ESM-MR,rcp85
2082,3.1298828125,MPI-ESM-MR,rcp85
2083,3.00192284584045,MPI-ESM-MR,rcp85
2084,3.00781273841858,MPI-ESM-MR,rcp85
2085,3.1917417049408,MPI-ESM-MR,rcp85
2086,3.2998046875,MPI-ESM-MR,rcp85
2087,3.42089867591858,MPI-ESM-MR,rcp85
2088,3.27099585533142,MPI-ESM-MR,rcp85
2089,3.33950781822205,MPI-ESM-MR,rcp85
2090,3.49160766601562,MPI-ESM-MR,rcp85
2091,3.7484438419342,MPI-ESM-MR,rcp85
2092,3.74948072433472,MPI-ESM-MR,rcp85
2093,3.5696108341217,MPI-ESM-MR,rcp85
2094,3.49453783035278,MPI-ESM-MR,rcp85
2095,3.54217576980591,MPI-ESM-MR,rcp85
2096,3.80657982826233,MPI-ESM-MR,rcp85
2097,4.09753370285034,MPI-ESM-MR,rcp85
2098,4.29232788085938,MPI-ESM-MR,rcp85
2099,3.97131371498108,MPI-ESM-MR,rcp85
1981,-0.240916207432747,MIROC5,rcp85
1982,-0.423656195402145,MIROC5,rcp85
1983,-0.606914222240448,MIROC5,rcp85
1984,-0.506022214889526,MIROC5,rcp85
1985,-0.39142918586731,MIROC5,rcp85
1986,-0.277415186166763,MIROC5,rcp85
1987,-0.19797819852829,MIROC5,rcp85
1988,-0.295604199171066,MIROC5,rcp85
1989,-0.256663203239441,MIROC5,rcp85
1990,-0.18311619758606,MIROC5,rcp85
1991,-0.0963852033019066,MIROC5,rcp85
1992,-0.168651193380356,MIROC5,rcp85
1993,0.112507797777653,MIROC5,rcp85
1994,-0.157603204250336,MIROC5,rcp85
1995,-0.311046212911606,MIROC5,rcp85
1996,-0.183421194553375,MIROC5,rcp85
1997,0.0771678015589714,MIROC5,rcp85
1998,0.0916028022766113,MIROC5,rcp85
1999,0.117786802351475,MIROC5,rcp85
2000,0.0927928015589714,MIROC5,rcp85
2001,0.092976801097393,MIROC5,rcp85
2002,0.190388798713684,MIROC5,rcp85
2003,0.323933809995651,MIROC5,rcp85
2004,0.524891793727875,MIROC5,rcp85
2005,0.503834784030914,MIROC5,rcp85
2006,0.190449804067612,MIROC5,rcp85
2007,0.219990804791451,MIROC5,rcp85
2008,0.250690788030624,MIROC5,rcp85
2009,0.400227785110474,MIROC5,rcp85
2010,0.459919810295105,MIROC5,rcp85
2011,0.266285806894302,MIROC5,rcp85
2012,0.418476790189743,MIROC5,rcp85
2013,0.670704782009125,MIROC5,rcp85
2014,0.731525778770447,MIROC5,rcp85
2015,0.254993796348572,MIROC5,rcp85
2016,0.169147804379463,MIROC5,rcp85
2017,0.280933797359467,MIROC5,rcp85
2018,0.586353778839111,MIROC5,rcp85
2019,0.839588820934296,MIROC5,rcp85
2020,0.57017982006073,MIROC5,rcp85
2021,0.58385181427002,MIROC5,rcp85
2022,0.665485799312592,MIROC5,rcp85
2023,0.780537784099579,MIROC5,rcp85
2024,0.78810578584671,MIROC5,rcp85
2025,0.706684827804565,MIROC5,rcp85
2026,0.703815817832947,MIROC5,rcp85
2027,0.790333807468414,MIROC5,rcp85
2028,1.07033181190491,MIROC5,rcp85
2029,1.18614685535431,MIROC5,rcp85
2030,0.82283478975296,MIROC5,rcp85
2031,0.647571802139282,MIROC5,rcp85
2032,0.852924823760986,MIROC5,rcp85
2033,1.0886127948761,MIROC5,rcp85
2034,1.38985180854797,MIROC5,rcp85
2035,1.01512575149536,MIROC5,rcp85
2036,0.868488788604736,MIROC5,rcp85
2037,0.935902774333954,MIROC5,rcp85
2038,1.1110428571701,MIROC5,rcp85
2039,1.23527979850769,MIROC5,rcp85
2040,1.03926575183868,MIROC5,rcp85
2041,1.0796707868576,MIROC5,rcp85
2042,1.38014674186707,MIROC5,rcp85
2043,1.59849977493286,MIROC5,rcp85
2044,1.29533874988556,MIROC5,rcp85
2045,1.19777381420135,MIROC5,rcp85
2046,1.26329481601715,MIROC5,rcp85
2047,1.45622682571411,MIROC5,rcp85
2048,1.59065675735474,MIROC5,rcp85
2049,1.37538576126099,MIROC5,rcp85
2050,1.2950028181076,MIROC5,rcp85
2051,1.36250782012939,MIROC5,rcp85
2052,1.64186584949493,MIROC5,rcp85
2053,1.90578174591064,MIROC5,rcp85
2054,1.85030078887939,MIROC5,rcp85
2055,1.87361574172974,MIROC5,rcp85
2056,1.77446484565735,MIROC5,rcp85
2057,1.79118776321411,MIROC5,rcp85
2058,1.95164978504181,MIROC5,rcp85
2059,2.09483790397644,MIROC5,rcp85
2060,2.27257180213928,MIROC5,rcp85
2061,1.92989075183868,MIROC5,rcp85
2062,1.81728076934814,MIROC5,rcp85
2063,1.99940979480743,MIROC5,rcp85
2064,2.21275782585144,MIROC5,rcp85
2065,2.3716938495636,MIROC5,rcp85
2066,2.48643970489502,MIROC5,rcp85
2067,2.34358668327332,MIROC5,rcp85
2068,2.18346071243286,MIROC5,rcp85
2069,2.1859028339386,MIROC5,rcp85
2070,2.31862378120422,MIROC5,rcp85
2071,2.61043286323547,MIROC5,rcp85
2072,2.59334278106689,MIROC5,rcp85
2073,2.53328371047974,MIROC5,rcp85
2074,2.45207691192627,MIROC5,rcp85
2075,2.60374879837036,MIROC5,rcp85
2076,2.94487476348877,MIROC5,rcp85
2077,3.03795289993286,MIROC5,rcp85
2078,2.77425074577332,MIROC5,rcp85
2079,2.64259791374207,MIROC5,rcp85
2080,2.76497387886047,MIROC5,rcp85
2081,2.93318581581116,MIROC5,rcp85
2082,3.19716382026672,MIROC5,rcp85
2083,3.19746875762939,MIROC5,rcp85
2084,2.92281079292297,MIROC5,rcp85
2085,2.87593579292297,MIROC5,rcp85
2086,3.10118579864502,MIROC5,rcp85
2087,3.33131885528564,MIROC5,rcp85
2088,3.30122780799866,MIROC5,rcp85
2089,3.20228981971741,MIROC5,rcp85
2090,3.25481081008911,MIROC5,rcp85
2091,3.47801685333252,MIROC5,rcp85
2092,3.47407984733582,MIROC5,rcp85
2093,3.16707277297974,MIROC5,rcp85
2094,3.19124269485474,MIROC5,rcp85
2095,3.39836573600769,MIROC5,rcp85
2096,3.52745485305786,MIROC5,rcp85
2097,3.74092578887939,MIROC5,rcp85
2098,3.93825173377991,MIROC5,rcp85
2099,3.65346169471741,MIROC5,rcp85
1981,-0.377014458179474,bcc-csm1-1,rcp85
1982,-0.435363441705704,bcc-csm1-1,rcp85
1983,-0.492278456687927,bcc-csm1-1,rcp85
1984,-0.380523443222046,bcc-csm1-1,rcp85
1985,-0.380187451839447,bcc-csm1-1,rcp85
1986,-0.180755451321602,bcc-csm1-1,rcp85
1987,-0.186645448207855,bcc-csm1-1,rcp85
1988,-0.112518452107906,bcc-csm1-1,rcp85
1989,-0.0390624515712261,bcc-csm1-1,rcp85
1990,0.0523375496268272,bcc-csm1-1,rcp85
1991,0.0246885493397713,bcc-csm1-1,rcp85
1992,-0.33587646484375,bcc-csm1-1,rcp85
1993,-0.219055444002151,bcc-csm1-1,rcp85
1994,-0.129791453480721,bcc-csm1-1,rcp85
1995,-0.152129456400871,bcc-csm1-1,rcp85
1996,0.0281375497579575,bcc-csm1-1,rcp85
1997,0.0889585465192795,bcc-csm1-1,rcp85
1998,0.0558165498077869,bcc-csm1-1,rcp85
1999,0.0950925499200821,bcc-csm1-1,rcp85
2000,0.127350553870201,bcc-csm1-1,rcp85
2001,0.149322554469109,bcc-csm1-1,rcp85
2002,0.22534154355526,bcc-csm1-1,rcp85
2003,0.136352553963661,bcc-csm1-1,rcp85
2004,0.188018545508385,bcc-csm1-1,rcp85
2005,0.184417545795441,bcc-csm1-1,rcp85
2006,0.270538538694382,bcc-csm1-1,rcp85
2007,0.37930354475975,bcc-csm1-1,rcp85
2008,0.460479557514191,bcc-csm1-1,rcp85
2009,0.417999535799026,bcc-csm1-1,rcp85
2010,0.428589552640915,bcc-csm1-1,rcp85
2011,0.432708561420441,bcc-csm1-1,rcp85
2012,0.313079535961151,bcc-csm1-1,rcp85
2013,0.38006654381752,bcc-csm1-1,rcp85
2014,0.319702535867691,bcc-csm1-1,rcp85
2015,0.391723543405533,bcc-csm1-1,rcp85
2016,0.379913538694382,bcc-csm1-1,rcp85
2017,0.483795553445816,bcc-csm1-1,rcp85
2018,0.549896538257599,bcc-csm1-1,rcp85
2019,0.659210562705994,bcc-csm1-1,rcp85
2020,0.652496576309204,bcc-csm1-1,rcp85
2021,0.472717553377151,bcc-csm1-1,rcp85
2022,0.448028564453125,bcc-csm1-1,rcp85
2023,0.708496570587158,bcc-csm1-1,rcp85
2024,0.653625547885895,bcc-csm1-1,rcp85
2025,0.566681563854218,bcc-csm1-1,rcp85
2026,0.675720572471619,bcc-csm1-1,rcp85
2027,0.754791557788849,bcc-csm1-1,rcp85
2028,0.792938530445099,bcc-csm1-1,rcp85
2029,0.747131526470184,bcc-csm1-1,rcp85
2030,0.801696538925171,bcc-csm1-1,rcp85
2031,0.712371528148651,bcc-csm1-1,rcp85
2032,0.82662957906723,bcc-csm1-1,rcp85
2033,0.871826529502869,bcc-csm1-1,rcp85
2034,1.0499575138092,bcc-csm1-1,rcp85
2035,1.08099353313446,bcc-csm1-1,rcp85
2036,0.997406542301178,bcc-csm1-1,rcp85
2037,1.08062756061554,bcc-csm1-1,rcp85
2038,1.18692052364349,bcc-csm1-1,rcp85
2039,1.2718505859375,bcc-csm1-1,rcp85
2040,1.25073254108429,bcc-csm1-1,rcp85
2041,1.22460949420929,bcc-csm1-1,rcp85
2042,1.28530859947205,bcc-csm1-1,rcp85
2043,1.21481359004974,bcc-csm1-1,rcp85
2044,1.25207555294037,bcc-csm1-1,rcp85
2045,1.33496153354645,bcc-csm1-1,rcp85
2046,1.42684960365295,bcc-csm1-1,rcp85
2047,1.37896752357483,bcc-csm1-1,rcp85
2048,1.4635626077652,bcc-csm1-1,rcp85
2049,1.50729358196259,bcc-csm1-1,rcp85
2050,1.58197057247162,bcc-csm1-1,rcp85
2051,1.54519653320312,bcc-csm1-1,rcp85
2052,1.55786156654358,bcc-csm1-1,rcp85
2053,1.73175060749054,bcc-csm1-1,rcp85
2054,1.77651953697205,bcc-csm1-1,rcp85
2055,1.843017578125,bcc-csm1-1,rcp85
2056,1.74209654331207,bcc-csm1-1,rcp85
2057,1.79782152175903,bcc-csm1-1,rcp85
2058,1.9281005859375,bcc-csm1-1,rcp85
2059,2.02551245689392,bcc-csm1-1,rcp85
2060,2.09487962722778,bcc-csm1-1,rcp85
2061,2.05865454673767,bcc-csm1-1,rcp85
2062,2.18841552734375,bcc-csm1-1,rcp85
2063,2.36813354492188,bcc-csm1-1,rcp85
2064,2.39263963699341,bcc-csm1-1,rcp85
2065,2.40789866447449,bcc-csm1-1,rcp85
2066,2.56442260742188,bcc-csm1-1,rcp85
2067,2.59207153320312,bcc-csm1-1,rcp85
2068,2.44540452957153,bcc-csm1-1,rcp85
2069,2.4795835018158,bcc-csm1-1,rcp85
2070,2.53311157226562,bcc-csm1-1,rcp85
2071,2.56329345703125,bcc-csm1-1,rcp85
2072,2.66806054115295,bcc-csm1-1,rcp85
2073,2.6456606388092,bcc-csm1-1,rcp85
2074,2.5263364315033,bcc-csm1-1,rcp85
2075,2.60748362541199,bcc-csm1-1,rcp85
2076,2.78805565834045,bcc-csm1-1,rcp85
2077,2.77594065666199,bcc-csm1-1,rcp85
2078,2.75555443763733,bcc-csm1-1,rcp85
2079,2.87197852134705,bcc-csm1-1,rcp85
2080,2.87954759597778,bcc-csm1-1,rcp85
2081,2.96875047683716,bcc-csm1-1,rcp85
2082,2.94131445884705,bcc-csm1-1,rcp85
2083,2.9613344669342,bcc-csm1-1,rcp85
2084,3.06536865234375,bcc-csm1-1,rcp85
2085,3.07806444168091,bcc-csm1-1,rcp85
2086,3.04177856445312,bcc-csm1-1,rcp85
2087,3.18157958984375,bcc-csm1-1,rcp85
2088,3.26367259025574,bcc-csm1-1,rcp85
2089,3.41519165039062,bcc-csm1-1,rcp85
2090,3.38418555259705,bcc-csm1-1,rcp85
2091,3.52572655677795,bcc-csm1-1,rcp85
2092,3.52047753334045,bcc-csm1-1,rcp85
2093,3.50680565834045,bcc-csm1-1,rcp85
2094,3.55905151367188,bcc-csm1-1,rcp85
2095,3.5993344783783,bcc-csm1-1,rcp85
2096,3.51953148841858,bcc-csm1-1,rcp85
2097,3.63311743736267,bcc-csm1-1,rcp85
2098,3.76867651939392,bcc-csm1-1,rcp85
2099,3.78192162513733,bcc-csm1-1,rcp85
1981,-0.0766230300068855,pattern30,rcp85
1982,-0.0666230320930481,pattern30,rcp85
1983,-0.0566230304539204,pattern30,rcp85
1984,-0.0566230304539204,pattern30,rcp85
1985,-0.0566230304539204,pattern30,rcp85
1986,-0.0466230325400829,pattern30,rcp85
1987,-0.0366230309009552,pattern30,rcp85
1988,-0.0266230311244726,pattern30,rcp85
1989,-0.01662303134799,pattern30,rcp85
1990,-0.0066230315715074,pattern30,rcp85
1991,0.0033769684378057,pattern30,rcp85
1992,0.0233769677579403,pattern30,rcp85
1993,0.033376969397068,pattern30,rcp85
1994,0.0533769689500332,pattern30,rcp85
1995,0.0733769685029984,pattern30,rcp85
1996,0.0933769717812538,pattern30,rcp85
1997,0.103376969695091,pattern30,rcp85
1998,0.123376965522766,pattern30,rcp85
1999,0.143376961350441,pattern30,rcp85
2000,0.163376972079277,pattern30,rcp85
2001,0.183376967906952,pattern30,rcp85
2002,0.213376969099045,pattern30,rcp85
2003,0.253376960754395,pattern30,rcp85
2004,0.283376961946487,pattern30,rcp85
2005,0.31337696313858,pattern30,rcp85
2006,0.343376964330673,pattern30,rcp85
2007,0.373376965522766,pattern30,rcp85
2008,0.403376966714859,pattern30,rcp85
2009,0.433376967906952,pattern30,rcp85
2010,0.463376969099045,pattern30,rcp85
2011,0.493376970291138,pattern30,rcp85
2012,0.523376941680908,pattern30,rcp85
2013,0.553376972675323,pattern30,rcp85
2014,0.593376994132996,pattern30,rcp85
2015,0.623376965522766,pattern30,rcp85
2016,0.663376986980438,pattern30,rcp85
2017,0.693376958370209,pattern30,rcp85
2018,0.733376979827881,pattern30,rcp85
2019,0.773376941680908,pattern30,rcp85
2020,0.81337696313858,pattern30,rcp85
2021,0.853376984596252,pattern30,rcp85
2022,0.89337694644928,pattern30,rcp85
2023,0.943376958370209,pattern30,rcp85
2024,0.983376979827881,pattern30,rcp85
2025,1.03337693214417,pattern30,rcp85
2026,1.07337701320648,pattern30,rcp85
2027,1.12337696552277,pattern30,rcp85
2028,1.17337691783905,pattern30,rcp85
2029,1.22337698936462,pattern30,rcp85
2030,1.27337694168091,pattern30,rcp85
2031,1.33337700366974,pattern30,rcp85
2032,1.38337695598602,pattern30,rcp85
2033,1.4333770275116,pattern30,rcp85
2034,1.48337697982788,pattern30,rcp85
2035,1.54337692260742,pattern30,rcp85
2036,1.593376994133,pattern30,rcp85
2037,1.65337693691254,pattern30,rcp85
2038,1.72337698936462,pattern30,rcp85
2039,1.78337693214417,pattern30,rcp85
2040,1.85337698459625,pattern30,rcp85
2041,1.91337692737579,pattern30,rcp85
2042,1.98337697982788,pattern30,rcp85
2043,2.05337691307068,pattern30,rcp85
2044,2.11337685585022,pattern30,rcp85
2045,2.1833770275116,pattern30,rcp85
2046,2.25337696075439,pattern30,rcp85
2047,2.32337689399719,pattern30,rcp85
2048,2.39337706565857,pattern30,rcp85
2049,2.47337698936462,pattern30,rcp85
2050,2.54337692260742,pattern30,rcp85
2051,2.62337708473206,pattern30,rcp85
2052,2.69337701797485,pattern30,rcp85
2053,2.78337693214417,pattern30,rcp85
2054,2.86337685585022,pattern30,rcp85
2055,2.95337700843811,pattern30,rcp85
2056,3.04337692260742,pattern30,rcp85
2057,3.14337706565857,pattern30,rcp85
2058,3.23337697982788,pattern30,rcp85
2059,3.32337689399719,pattern30,rcp85
2060,3.41337704658508,pattern30,rcp85
2061,3.51337695121765,pattern30,rcp85
2062,3.61337685585022,pattern30,rcp85
2063,3.72337698936462,pattern30,rcp85
2064,3.81337690353394,pattern30,rcp85
2065,3.90337705612183,pattern30,rcp85
2066,4.00337696075439,pattern30,rcp85
2067,4.10337686538696,pattern30,rcp85
2068,4.19337701797485,pattern30,rcp85
2069,4.29337692260742,pattern30,rcp85
2070,4.38337707519531,pattern30,rcp85
2071,4.49337673187256,pattern30,rcp85
2072,4.59337711334229,pattern30,rcp85
2073,4.68337678909302,pattern30,rcp85
2074,4.75337696075439,pattern30,rcp85
2075,4.83337688446045,pattern30,rcp85
2076,4.9133768081665,pattern30,rcp85
2077,5.03337717056274,pattern30,rcp85
2078,5.13337707519531,pattern30,rcp85
2079,5.24337673187256,pattern30,rcp85
2080,5.33337688446045,pattern30,rcp85
2081,5.4133768081665,pattern30,rcp85
2082,5.50337696075439,pattern30,rcp85
2083,5.6133770942688,pattern30,rcp85
2084,5.68337678909302,pattern30,rcp85
2085,5.75337696075439,pattern30,rcp85
2086,5.83337688446045,pattern30,rcp85
2087,5.9133768081665,pattern30,rcp85
2088,6.00337696075439,pattern30,rcp85
2089,6.09337711334229,pattern30,rcp85
2090,6.17337703704834,pattern30,rcp85
2091,6.27337694168091,pattern30,rcp85
2092,6.3633770942688,pattern30,rcp85
2093,6.45337677001953,pattern30,rcp85
2094,6.53337717056274,pattern30,rcp85
2095,6.6133770942688,pattern30,rcp85
2096,6.69337701797485,pattern30,rcp85
2097,6.77337694168091,pattern30,rcp85
2098,6.87337684631348,pattern30,rcp85
2099,6.98337697982788,pattern30,rcp85
1981,-0.0983875468373299,MPI-ESM-LR,rcp85
1982,-0.19442555308342,MPI-ESM-LR,rcp85
1983,-0.372617542743683,MPI-ESM-LR,rcp85
1984,-0.164335548877716,MPI-ESM-LR,rcp85
1985,-0.140409544110298,MPI-ESM-LR,rcp85
1986,-0.184721544384956,MPI-ESM-LR,rcp85
1987,-0.0646045506000519,MPI-ESM-LR,rcp85
1988,-0.0818465501070023,MPI-ESM-LR,rcp85
1989,0.116945452988148,MPI-ESM-LR,rcp85
1990,0.236848443746567,MPI-ESM-LR,rcp85
1991,0.0356154516339302,MPI-ESM-LR,rcp85
1992,-0.53265255689621,MPI-ESM-LR,rcp85
1993,-0.495512545108795,MPI-ESM-LR,rcp85
1994,-0.205656543374062,MPI-ESM-LR,rcp85
1995,-0.1796555519104,MPI-ESM-LR,rcp85
1996,-0.121336549520493,MPI-ESM-LR,rcp85
1997,-0.0761395469307899,MPI-ESM-LR,rcp85
1998,0.213533446192741,MPI-ESM-LR,rcp85
1999,0.243165448307991,MPI-ESM-LR,rcp85
2000,0.200898453593254,MPI-ESM-LR,rcp85
2001,0.11026144772768,MPI-ESM-LR,rcp85
2002,0.204927444458008,MPI-ESM-LR,rcp85
2003,0.296479463577271,MPI-ESM-LR,rcp85
2004,0.152925446629524,MPI-ESM-LR,rcp85
2005,0.130525454878807,MPI-ESM-LR,rcp85
2006,0.16204945743084,MPI-ESM-LR,rcp85
2007,0.161348447203636,MPI-ESM-LR,rcp85
2008,0.421632438898087,MPI-ESM-LR,rcp85
2009,0.407930463552475,MPI-ESM-LR,rcp85
2010,0.339021444320679,MPI-ESM-LR,rcp85
2011,0.402436435222626,MPI-ESM-LR,rcp85
2012,0.432679444551468,MPI-ESM-LR,rcp85
2013,0.619294464588165,MPI-ESM-LR,rcp85
2014,0.805818438529968,MPI-ESM-LR,rcp85
2015,0.850740432739258,MPI-ESM-LR,rcp85
2016,0.716127455234528,MPI-ESM-LR,rcp85
2017,0.630861461162567,MPI-ESM-LR,rcp85
2018,0.655000448226929,MPI-ESM-LR,rcp85
2019,0.525544464588165,MPI-ESM-LR,rcp85
2020,0.803712427616119,MPI-ESM-LR,rcp85
2021,0.934571444988251,MPI-ESM-LR,rcp85
2022,0.821626424789429,MPI-ESM-LR,rcp85
2023,0.6640944480896,MPI-ESM-LR,rcp85
2024,0.579560458660126,MPI-ESM-LR,rcp85
2025,0.751100420951843,MPI-ESM-LR,rcp85
2026,1.0980544090271,MPI-ESM-LR,rcp85
2027,1.00146639347076,MPI-ESM-LR,rcp85
2028,0.763795435428619,MPI-ESM-LR,rcp85
2029,0.838899433612823,MPI-ESM-LR,rcp85
2030,0.73303347826004,MPI-ESM-LR,rcp85
2031,0.750764429569244,MPI-ESM-LR,rcp85
2032,0.78067147731781,MPI-ESM-LR,rcp85
2033,1.22552645206451,MPI-ESM-LR,rcp85
2034,1.2255574464798,MPI-ESM-LR,rcp85
2035,0.933503448963165,MPI-ESM-LR,rcp85
2036,0.911531448364258,MPI-ESM-LR,rcp85
2037,1.08059847354889,MPI-ESM-LR,rcp85
2038,1.24768245220184,MPI-ESM-LR,rcp85
2039,1.3816545009613,MPI-ESM-LR,rcp85
2040,1.37094247341156,MPI-ESM-LR,rcp85
2041,1.21667647361755,MPI-ESM-LR,rcp85
2042,1.46786642074585,MPI-ESM-LR,rcp85
2043,1.86471748352051,MPI-ESM-LR,rcp85
2044,1.30154550075531,MPI-ESM-LR,rcp85
2045,1.2277843952179,MPI-ESM-LR,rcp85
2046,1.38266146183014,MPI-ESM-LR,rcp85
2047,1.50503742694855,MPI-ESM-LR,rcp85
2048,1.62353646755219,MPI-ESM-LR,rcp85
2049,1.5838634967804,MPI-ESM-LR,rcp85
2050,1.63855147361755,MPI-ESM-LR,rcp85
2051,1.70968747138977,MPI-ESM-LR,rcp85
2052,1.66726839542389,MPI-ESM-LR,rcp85
2053,1.82693648338318,MPI-ESM-LR,rcp85
2054,2.05899238586426,MPI-ESM-LR,rcp85
2055,2.08206343650818,MPI-ESM-LR,rcp85
2056,1.82461750507355,MPI-ESM-LR,rcp85
2057,1.74679744243622,MPI-ESM-LR,rcp85
2058,1.98495650291443,MPI-ESM-LR,rcp85
2059,2.24121236801147,MPI-ESM-LR,rcp85
2060,2.04431343078613,MPI-ESM-LR,rcp85
2061,2.06979537010193,MPI-ESM-LR,rcp85
2062,2.21325850486755,MPI-ESM-LR,rcp85
2063,2.29333639144897,MPI-ESM-LR,rcp85
2064,2.28531050682068,MPI-ESM-LR,rcp85
2065,2.15313839912415,MPI-ESM-LR,rcp85
2066,2.15335249900818,MPI-ESM-LR,rcp85
2067,2.2356584072113,MPI-ESM-LR,rcp85
2068,2.57461738586426,MPI-ESM-LR,rcp85
2069,2.74279952049255,MPI-ESM-LR,rcp85
2070,2.50427436828613,MPI-ESM-LR,rcp85
2071,2.40893745422363,MPI-ESM-LR,rcp85
2072,2.77304244041443,MPI-ESM-LR,rcp85
2073,2.98584151268005,MPI-ESM-LR,rcp85
2074,2.6734025478363,MPI-ESM-LR,rcp85
2075,2.71447944641113,MPI-ESM-LR,rcp85
2076,2.96731734275818,MPI-ESM-LR,rcp85
2077,2.98834347724915,MPI-ESM-LR,rcp85
2078,3.1652843952179,MPI-ESM-LR,rcp85
2079,2.84704756736755,MPI-ESM-LR,rcp85
2080,2.66656637191772,MPI-ESM-LR,rcp85
2081,3.02249336242676,MPI-ESM-LR,rcp85
2082,3.12387251853943,MPI-ESM-LR,rcp85
2083,3.27145552635193,MPI-ESM-LR,rcp85
2084,3.45654439926147,MPI-ESM-LR,rcp85
2085,3.37692451477051,MPI-ESM-LR,rcp85
2086,3.41360640525818,MPI-ESM-LR,rcp85
2087,3.52298140525818,MPI-ESM-LR,rcp85
2088,3.71328949928284,MPI-ESM-LR,rcp85
2089,3.6186535358429,MPI-ESM-LR,rcp85
2090,3.59176850318909,MPI-ESM-LR,rcp85
2091,3.65265035629272,MPI-ESM-LR,rcp85
2092,3.66012740135193,MPI-ESM-LR,rcp85
2093,3.87960934638977,MPI-ESM-LR,rcp85
2094,3.91452145576477,MPI-ESM-LR,rcp85
2095,3.7312023639679,MPI-ESM-LR,rcp85
2096,3.8207414150238,MPI-ESM-LR,rcp85
2097,4.07818746566772,MPI-ESM-LR,rcp85
2098,4.00253438949585,MPI-ESM-LR,rcp85
2099,3.97522139549255,MPI-ESM-LR,rcp85
1981,-0.0766230300068855,pattern31,rcp85
1982,-0.0666230320930481,pattern31,rcp85
1983,-0.0566230304539204,pattern31,rcp85
1984,-0.0566230304539204,pattern31,rcp85
1985,-0.0566230304539204,pattern31,rcp85
1986,-0.0466230325400829,pattern31,rcp85
1987,-0.0366230309009552,pattern31,rcp85
1988,-0.0266230311244726,pattern31,rcp85
1989,-0.01662303134799,pattern31,rcp85
1990,-0.0066230315715074,pattern31,rcp85
1991,0.0033769684378057,pattern31,rcp85
1992,0.0233769677579403,pattern31,rcp85
1993,0.033376969397068,pattern31,rcp85
1994,0.0533769689500332,pattern31,rcp85
1995,0.0733769685029984,pattern31,rcp85
1996,0.0933769717812538,pattern31,rcp85
1997,0.103376969695091,pattern31,rcp85
1998,0.123376965522766,pattern31,rcp85
1999,0.143376961350441,pattern31,rcp85
2000,0.163376972079277,pattern31,rcp85
2001,0.183376967906952,pattern31,rcp85
2002,0.213376969099045,pattern31,rcp85
2003,0.253376960754395,pattern31,rcp85
2004,0.283376961946487,pattern31,rcp85
2005,0.31337696313858,pattern31,rcp85
2006,0.343376964330673,pattern31,rcp85
2007,0.373376965522766,pattern31,rcp85
2008,0.403376966714859,pattern31,rcp85
2009,0.433376967906952,pattern31,rcp85
2010,0.463376969099045,pattern31,rcp85
2011,0.493376970291138,pattern31,rcp85
2012,0.523376941680908,pattern31,rcp85
2013,0.553376972675323,pattern31,rcp85
2014,0.593376994132996,pattern31,rcp85
2015,0.623376965522766,pattern31,rcp85
2016,0.663376986980438,pattern31,rcp85
2017,0.693376958370209,pattern31,rcp85
2018,0.733376979827881,pattern31,rcp85
2019,0.773376941680908,pattern31,rcp85
2020,0.81337696313858,pattern31,rcp85
2021,0.853376984596252,pattern31,rcp85
2022,0.89337694644928,pattern31,rcp85
2023,0.943376958370209,pattern31,rcp85
2024,0.983376979827881,pattern31,rcp85
2025,1.03337693214417,pattern31,rcp85
2026,1.07337701320648,pattern31,rcp85
2027,1.12337696552277,pattern31,rcp85
2028,1.17337691783905,pattern31,rcp85
2029,1.22337698936462,pattern31,rcp85
2030,1.27337694168091,pattern31,rcp85
2031,1.33337700366974,pattern31,rcp85
2032,1.38337695598602,pattern31,rcp85
2033,1.4333770275116,pattern31,rcp85
2034,1.48337697982788,pattern31,rcp85
2035,1.54337692260742,pattern31,rcp85
2036,1.593376994133,pattern31,rcp85
2037,1.65337693691254,pattern31,rcp85
2038,1.72337698936462,pattern31,rcp85
2039,1.78337693214417,pattern31,rcp85
2040,1.85337698459625,pattern31,rcp85
2041,1.91337692737579,pattern31,rcp85
2042,1.98337697982788,pattern31,rcp85
2043,2.05337691307068,pattern31,rcp85
2044,2.11337685585022,pattern31,rcp85
2045,2.1833770275116,pattern31,rcp85
2046,2.25337696075439,pattern31,rcp85
2047,2.32337689399719,pattern31,rcp85
2048,2.39337706565857,pattern31,rcp85
2049,2.47337698936462,pattern31,rcp85
2050,2.54337692260742,pattern31,rcp85
2051,2.62337708473206,pattern31,rcp85
2052,2.69337701797485,pattern31,rcp85
2053,2.78337693214417,pattern31,rcp85
2054,2.86337685585022,pattern31,rcp85
2055,2.95337700843811,pattern31,rcp85
2056,3.04337692260742,pattern31,rcp85
2057,3.14337706565857,pattern31,rcp85
2058,3.23337697982788,pattern31,rcp85
2059,3.32337689399719,pattern31,rcp85
2060,3.41337704658508,pattern31,rcp85
2061,3.51337695121765,pattern31,rcp85
2062,3.61337685585022,pattern31,rcp85
2063,3.72337698936462,pattern31,rcp85
2064,3.81337690353394,pattern31,rcp85
2065,3.90337705612183,pattern31,rcp85
2066,4.00337696075439,pattern31,rcp85
